,district,odate,rainfall,temp_min,temp_max,avg_temp,max_temp_pred,avg_temp_pred,temp_range,heatwave_pred
39,Adilabad,2018-02-09,0.0,17.357894736842105,34.38421052631579,25.871052631578944,34.182272028130036,25.878928457985268,8.303343570144769,True
40,Adilabad,2018-02-10,0.0,16.73157894736842,33.357894736842105,25.044736842105266,33.11861620132466,24.660791271843898,8.457824929480765,True
41,Adilabad,2018-02-11,0.0,18.210526315789473,30.568421052631578,24.389473684210525,31.356295502152832,24.414408042316282,6.9418874598365505,True
42,Adilabad,2018-02-12,2.0736842105263156,19.0,32.51052631578948,25.75526315789474,32.609887639627324,25.654800916427618,6.955086723199706,True
43,Adilabad,2018-02-13,13.88421052631579,18.389473684210525,31.247368421052634,24.818421052631578,31.60744244727244,24.648464064236947,6.958978383035493,True
44,Adilabad,2018-02-14,1.0684210526315787,17.28421052631579,30.910526315789472,24.097368421052632,31.396142135262394,24.256573548051648,7.139568587210746,True
45,Adilabad,2018-02-15,0.0,16.11578947368421,29.3,22.707894736842103,30.03640112481147,23.09756971291522,6.938831411896249,True
46,Adilabad,2018-02-16,0.0,13.784210526315789,31.210526315789473,22.49736842105263,31.52760163400245,23.053607567336687,8.473994066665764,True
47,Adilabad,2018-02-17,0.0,14.447368421052632,31.236842105263158,22.842105263157894,31.276288797472052,23.252211455519614,8.024077341952438,True
48,Adilabad,2018-02-18,0.0,15.93157894736842,33.37894736842105,24.655263157894737,33.10374764611716,24.716694201032798,8.387053445084359,True
49,Adilabad,2018-02-19,0.0,17.80526315789474,34.77368421052632,26.289473684210527,33.94050425055398,25.87151818600442,8.06898606454956,True
50,Adilabad,2018-02-20,0.0,19.257894736842104,34.82105263157895,27.039473684210527,34.271152715449944,26.420220969573045,7.850931745876899,True
51,Adilabad,2018-02-21,0.0,20.589473684210525,34.41052631578947,27.5,33.925664342486115,26.871143667835817,7.054520674650298,True
52,Adilabad,2018-02-22,0.0,21.294736842105262,33.742105263157896,27.51842105263158,33.62776241400636,26.955416676295286,6.672345737711076,True
53,Adilabad,2018-02-23,0.0,19.705263157894734,35.38421052631579,27.544736842105266,34.83291272201704,27.096880974518978,7.736031747498064,True
